DR2.FCS0022_BS_GAIN.PVWEJ.PROD.NA PC-1 STR.2 - P_TAG
DR2.FCS0022_BS_RESET.PVWEJ.PROD.NA PC-1 STR.2 - I_TAG
DR2.FCS0022_OP.PV      WEJ.PROD.NA PC-1 STR.2 - CONTROL OUTPUT
DR2.FCS0022_OUT_MODE.PVWEJ.PROD.NA PC-1 STR.2 - MODE_TAG
DR2.FCS0022_PREACTIM.PVWEJ.PROD.NA PC-1 STR.2 - D_TAG
DR2.FCS0022_SP.PV      WEJ.PROD.NA PC-1 STR.2 - SETPOINT
DR2.FCS0022_SQR.PV    WEJ.PROD.NA PC-1 STR.2
DR2.FCS0023.PV            WEJ.PROD.NA PC-1 STR.3
DR2.FCS0023_BS_GAIN.PVWEJ.PROD.NA PC-1 STR.3 - P_TAG
DR2.FCS0023_BS_RESET.PVWEJ.PROD.NA PC-1 STR.3 - I_TAG
DR2.FCS0023_OP.PV      WEJ.PROD.NA PC-1 STR.3 - CONTROL OUTPUT
DR2.FCS0023_OUT_MODE.PVWEJ.PROD.NA PC-1 STR.3 - MODE_TAG
DR2.FCS0023_PREACTIM.PVWEJ.PROD.NA PC-1 STR.3 - D_TAG
DR2.FCS0023_SP.PV      WEJ.PROD.NA PC-1 STR.3 - SETPOINT
DR2.FCS0023_SQR.PV    WEJ.PROD.NA PC-1 STR.3
DR2.FCS0024.PV            WEJ.PROD.NA PC-1 STR.4
DR2.FCS0024_BS_GAIN.PVWEJ.PROD.NA PC-1 STR.4 - P_TAG
DR2.FCS0024_BS_RESET.PVWEJ.PROD.NA PC-1 STR.4 - I_TAG
DR2.FCS0024_OP.PV      WEJ.PROD.NA PC-1 STR.4 - CONTROL OUTPUT
DR2.FCS0024_OUT_MODE.PVWEJ.PROD.NA PC-1 STR.4 - MODE_TAG
DR2.FCS0024_PREACTIM.PVWEJ.PROD.NA PC-1 STR.4 - D_TAG
DR2.FCS0024_SP.PV      WEJ.PROD.NA PC-1 STR.4 - SETPOINT
DR2.FCS0024_SQR.PV    WEJ.PROD.NA PC-1 STR.4
DR2.FCS0025.PV            WEJ.PROD.NA PC-1 STR.5
DR2.FCS0025_BS_GAIN.PVWEJ.PROD.NA PC-1 STR.5 - P_TAG
DR2.FCS0025_BS_RESET.PVWEJ.PROD.NA PC-1 STR.5 - I_TAG
DR2.FCS0025_OP.PV      WEJ.PROD.NA PC-1 STR.5 - CONTROL OUTPUT
DR2.FCS0025_OUT_MODE.PVWEJ.PROD.NA PC-1 STR.5 - MODE_TAG
DR2.FCS0025_PREACTIM.PVWEJ.PROD.NA PC-1 STR.5 - D_TAG
DR2.FCS0025_SP.PV      WEJ.PROD.NA PC-1 STR.5 - SETPOINT
DR2.FCS0025_SQR.PV    WEJ.PROD.NA PC-1 STR.5
DR2.FCS0026.PV            WEJ.PROD.NA PC-1 STR.6
DR2.FCS0026_BS_GAIN.PVWEJ.PROD.NA PC-1 STR.6 - P_TAG
DR2.FCS0026_BS_RESET.PVWEJ.PROD.NA PC-1 STR.6 - I_TAG
DR2.FCS0026_OP.PV      WEJ.PROD.NA PC-1 STR.6 - CONTROL OUTPUT
DR2.FCS0026_OUT_MODE.PVWEJ.PROD.NA PC-1 STR.6 - MODE_TAG
DR2.FCS0026_PREACTIM.PVWEJ.PROD.NA PC-1 STR.6 - D_TAG
DR2.FCS0026_SP.PV      WEJ.PROD.NA PC-1 STR.6 - SETPOINT
DR2.FCS0026_SQR.PV    WEJ.PROD.NA PC-1 STR.6
DR2.FCS0027.PV            WEJ.PROD.NA PC-1 STR.7
DR2.FCS0027_BS_GAIN.PVWEJ.PROD.NA PC-1 STR.7 - P_TAG
DR2.FCS0027_BS_RESET.PVWEJ.PROD.NA PC-1 STR.7 - I_TAG
DR2.FCS0027_OP.PV      WEJ.PROD.NA PC-1 STR.7 - CONTROL OUTPUT
DR2.FCS0027_OUT_MODE.PVWEJ.PROD.NA PC-1 STR.7 - MODE_TAG
DR2.FCS0027_PREACTIM.PVWEJ.PROD.NA PC-1 STR.7 - D_TAG
DR2.FCS0027_SP.PV      WEJ.PROD.NA PC-1 STR.7 - SETPOINT
DR2.FCS0027_SQR.PV    WEJ.PROD.NA PC-1 STR.7
DR2.FCS0028.PV            WEJ.PROD.NA PC-1 STR.8
DR2.FCS0028_BS_GAIN.PVWEJ.PROD.NA PC-1 STR.8 - P_TAG
DR2.FCS0028_BS_RESET.PVWEJ.PROD.NA PC-1 STR.8 - I_TAG
DR2.FCS0028_OP.PV      WEJ.PROD.NA PC-1 STR.8 - CONTROL OUTPUT
DR2.FCS0028_OUT_MODE.PVWEJ.PROD.NA PC-1 STR.8 - MODE_TAG
DR2.FCS0028_PREACTIM.PVWEJ.PROD.NA PC-1 STR.8 - D_TAG
DR2.FCS0028_SP.PV      WEJ.PROD.NA PC-1 STR.8 - SETPOINT
DR2.FCS0028_SQR.PV    WEJ.PROD.NA PC-1 STR.8
DR2.FCS0031.PV            WEJ.PROD.NA PC-2 STR.1
DR2.FCS0031_BS_GAIN.PVWEJ.PROD.NA PC-2 STR.1 - P_TAG
DR2.FCS0031_BS_RESET.PVWEJ.PROD.NA PC-2 STR.1 - I_TAG
DR2.FCS0031_OP.PV      WEJ.PROD.NA PC-2 STR.1 - CONTROL OUTPUT
DR2.FCS0031_OUT_MODE.PVWEJ.PROD.NA PC-2 STR.1 - MODE_TAG
DR2.FCS0031_PREACTIM.PVWEJ.PROD.NA PC-2 STR.1 - D_TAG
DR2.FCS0031_SP.PV      WEJ.PROD.NA PC-2 STR.1 - SETPOINT
DR2.FCS0031_SQR.PV    WEJ.PROD.NA PC-2 STR.1
DR2.FCS0032.PV            WEJ.PROD.NA PC-2 STR.2
DR2.FCS0032_BS_GAIN.PVWEJ.PROD.NA PC-2 STR.2 - P_TAG
DR2.FCS0032_BS_RESET.PVWEJ.PROD.NA PC-2 STR.2 - I_TAG
DR2.FCS0032_OP.PV      WEJ.PROD.NA PC-2 STR.2 - CONTROL OUTPUT
DR2.FCS0032_OUT_MODE.PVWEJ.PROD.NA PC-2 STR.2 - MODE_TAG
DR2.FCS0032_PREACTIM.PVWEJ.PROD.NA PC-2 STR.2 - D_TAG
DR2.FCS0032_SP.PV      WEJ.PROD.NA PC-2 STR.2 - SETPOINT
DR2.FCS0032_SQR.PV    WEJ.PROD.NA PC-2 STR.2
DR2.FCS0033.PV            WEJ.PROD.NA PC-2 STR.3
DR2.FCS0033_BS_GAIN.PVWEJ.PROD.NA PC-2 STR.3 - P_TAG
DR2.FCS0033_BS_RESET.PVWEJ.PROD.NA PC-2 STR.3 - I_TAG
DR2.FCS0033_OP.PV      WEJ.PROD.NA PC-2 STR.3 - CONTROL OUTPUT
DR2.FCS0033_OUT_MODE.PVWEJ.PROD.NA PC-2 STR.3 - MODE_TAG
DR2.FCS0033_PREACTIM.PVWEJ.PROD.NA PC-2 STR.3 - D_TAG
DR2.FCS0033_SP.PV      WEJ.PROD.NA PC-2 STR.3 - SETPOINT
DR2.FCS0033_SQR.PV    WEJ.PROD.NA PC-2 STR.3
DR2.FCS0034.PV            WEJ.PROD.NA PC-2 STR.4
DR2.FCS0034_BS_GAIN.PVWEJ.PROD.NA PC-2 STR.4 - P_TAG
DR2.FCS0034_BS_RESET.PVWEJ.PROD.NA PC-2 STR.4 - I_TAG
DR2.FCS0034_OP.PV      WEJ.PROD.NA PC-2 STR.4 - CONTROL OUTPUT
DR2.FCS0034_OUT_MODE.PVWEJ.PROD.NA PC-2 STR.4 - MODE_TAG
DR2.FCS0034_PREACTIM.PVWEJ.PROD.NA PC-2 STR.4 - D_TAG
DR2.FCS0034_SP.PV      WEJ.PROD.NA PC-2 STR.4 - SETPOINT
DR2.FCS0034_SQR.PV    WEJ.PROD.NA PC-2 STR.4
DR2.FCTEST.PV              TEST
DR2.FCTEST_BS_GAIN.PVTEST - P_TAG
DR2.FCTEST_BS_RESET.PVTEST - I_TAG
DR2.FCTEST_OP.PV        TEST - CONTROL OUTPUT
DR2.FCTEST_OUT_MODE.PVTEST - MODE_TAG
DR2.FCTEST_PREACTIM.PVTEST - D_TAG
DR2.FCTEST_SP.PV        TEST - SETPOINT
DR2.FQ0001.PV              WSAD
DR2.FQ0002.PV              ROPA AR.
DR2.FQ0003.PV              A10 Z DRW-I
DR2.FQ0210.PV              A21 PROD
DR2.FQ0220.PV              A22 PROD
DR2.FQ0230.PV              A23 PROD
DR2.FQ0240.PV              A24 PROD
DR2.FQ0313.PV              P25 PROD
DR2.FQ0316.PV              P20 PROD
DR2.FQ0318.PV              P21 PROD
DR2.FQ0320.PV              P22 PROD
DR2.FQ0322.PV              P23 PROD
DR2.FQ0324.PV              P24 PROD
DR2.FQ0326.PV              PP-2 PROD.OKS
DR2.FQ0329.PV              PP2 NA EC
DR2.FQ0330.PV              PP2 PROD.KOM
DR2.FQ0334.PV              SLOPY DO ZM
DR2.FQ0335.PV              SLOPY Z BL
DR2.FQ0336.PV              PA2 NA KO
DR2.FQ0337.PV              SLOPY DO ZM
DR2.FQ0442.PV              GSU PROD
DR2.FQ0443.PV              GPL PROD
DR2.FQ0483.PV              R22 PROD
DR2.FQ0485.PV              R23 PROD
DR2.FQ0502.PV              WODA DO EH2
DR2.FQ0507.PV              W.OB.ZAS
DR2.FQ0508.PV              WODA GOSPODARCZA
DR2.FQ0508A.PV            WODA STRIPINGOWA
DR2.FQ0514.PV              BIL.GOP DO PC-1
DR2.FQ0517.PV              POW.MB-11
DR2.FQ0523.PV              LUG SWIEZY
DR2.FQ0524.PV              LUG ZUZYTY
DR2.FQ0525.PV              OPL ZAS
DR2.FQ0526.PV              OPL POWROT
DR2.FQ0560.PV              BIL.GOP DO PC-2
DR2.FQ0566.PV              PWS ZAS.1 PC,PD1
DR2.FQ0567.PV              PWS ZAS.2 PC,EK
DR2.FQ0568.PV              PWN ZAS
DR2.FQ0568_RED.PV      PWN ZAS
DR2.FQ0583.PV              WZM ZAS.
DR2.FQ0584.PV              POW PIA ZAS.
DR2.FQ0585.PV              GOP DO PD2
DR2.FQ0586.PV              OOP Z PD1 DO PC1,2
DR2.FQ0588.PV              AZOT ZAS
DR2.FQ0589.PV              POW.MB-21
DR2.FQ0591.PV              KOND. Z UKL. GRZEW.
DR2.FQ0609.PV              POR.ZAS
DR2.FQ0614.PV              OOP Z PC1,2 NA P-85
DR2.FQ0627.PV              WCO ZAS
DR2.FQC0335.PV            SLOPY Z BL
DR2.FQC0335_BS_GAIN.PVSLOPY Z BL - P_TAG
DR2.FQC0335_BS_RESET.PVSLOPY Z BL - I_TAG
DR2.FQC0335_OP.PV      SLOPY Z BL - CONTROL OUTPUT
DR2.FQC0335_OUT_MODE.PVSLOPY Z BL - MODE_TAG
DR2.FQC0335_PREACTIM.PVSLOPY Z BL - D_TAG
DR2.FQC0335_SP.PV      SLOPY Z BL - SETPOINT
DR2.LI0051.PV               EH-1A
DR2.LI0061.PV               EH-1B
DR2.LI0081.PV               EH-2A
DR2.LI0091.PV               EH-2B
DR2.LIS0327.PV            Z-16
DR2.LIS0508.PV             Z-4
DR2.LC0070.PV              POZIOM W Z-15
DR2.LC0070_BS_GAIN.PVPOZIOM W Z-15 - P_TAG
DR2.LC0070_BS_RESET.PVPOZIOM W Z-15 - I_TAG
DR2.LC0070_OP.PV        POZIOM W Z-15 - CONTROL OUTPUT
DR2.LC0070_OUT_MODE.PVPOZIOM W Z-15 - MODE_TAG
DR2.LC0070_PREACTIM.PVPOZIOM W Z-15 - D_TAG
DR2.LC0070_SP.PV        POZIOM W Z-15 - SETPOINT
DR2.LC0070OUT.PV        POZIOM W Z-15 (OUT)
DR2.LC0070SP.PV          POZIOM W Z-15 (SP)
DR2.LC0150.PV              KOL.K-1
DR2.LC0150_BS_GAIN.PVKOL.K-1 - P_TAG
DR2.LC0150_BS_RESET.PVKOL.K-1 - I_TAG
DR2.LC0150_OP.PV        KOL.K-1 - CONTROL OUTPUT
DR2.LC0150_OUT_MODE.PVKOL.K-1 - MODE_TAG
DR2.LC0150_PID.PV      KOL.K-1 PID
DR2.LC0150_PREACTIM.PVKOL.K-1 - D_TAG
DR2.LC0150_SP.PV        KOL.K-1 - SETPOINT
DR2.LC0150OUT.PV        POZIOM W K-1 (OUT)
DR2.LC0150SP.PV          POZIOM W K-1 (SP)
DR2.LC0161.PV              ZB-1 BENZ
DR2.LC0161_BS_GAIN.PVZB-1 BENZ - P_TAG
DR2.LC0161_BS_RESET.PVZB-1 BENZ - I_TAG
DR2.LC0161_OP.PV        ZB-1 BENZ - CONTROL OUTPUT
DR2.LC0161_OUT_MODE.PVZB-1 BENZ - MODE_TAG
DR2.LC0161_PREACTIM.PVZB-1 BENZ - D_TAG
DR2.LC0161_SP.PV        ZB-1 BENZ - SETPOINT
DR2.LC0201.PV              K-2 KUB
DR2.LC0201_BS_GAIN.PVK-2 KUB - P_TAG
DR2.LC0201_BS_RESET.PVK-2 KUB - I_TAG
DR2.LC0201_OP.PV        K-2 KUB - CONTROL OUTPUT
DR2.LC0201_OUT_MODE.PVK-2 KUB - MODE_TAG
DR2.LC0201_PREACTIM.PVK-2 KUB - D_TAG
DR2.LC0201_SP.PV        K-2 KUB - SETPOINT
DR2.LC0201OUT.PV        POZIOM W K-2 (OUT)
DR2.LC0201SP.PV          POZIOM W K-2 (SP)
DR2.LC0202.PV              K-3/1
DR2.LC0202_BS_GAIN.PVK-3/1 - P_TAG
DR2.LC0202_BS_RESET.PVK-3/1 - I_TAG
DR2.LC0202_OP.PV        K-3/1 - CONTROL OUTPUT
DR2.LC0202_OUT_MODE.PVK-3/1 - MODE_TAG
DR2.LC0202_PREACTIM.PVK-3/1 - D_TAG
DR2.LC0202_SP.PV        K-3/1 - SETPOINT
DR2.LC0203.PV              K-3/2
DR2.LC0203_BS_GAIN.PVK-3/2 - P_TAG
DR2.LC0203_BS_RESET.PVK-3/2 - I_TAG
DR2.LC0203_OP.PV        K-3/2 - CONTROL OUTPUT
DR2.LC0203_OUT_MODE.PVK-3/2 - MODE_TAG
DR2.LC0203_PID.PV      K-3/2 PID
DR2.LC0203_PREACTIM.PVK-3/2 - D_TAG
DR2.LC0203_SP.PV        K-3/2 - SETPOINT
DR2.LC0204.PV              POZIOM W K3/3
DR2.LC0204_BS_GAIN.PVPOZIOM W K3/3 - P_TAG
DR2.LC0204_BS_RESET.PVPOZIOM W K3/3 - I_TAG
DR2.LC0204_OP.PV        POZIOM W K3/3 - CONTROL OUTPUT
DR2.LC0204_OUT_MODE.PVPOZIOM W K3/3 - MODE_TAG
DR2.LC0204_PID.PV      POZIOM W K3/3 PID
DR2.LC0204_PREACTIM.PVPOZIOM W K3/3 - D_TAG
DR2.LC0204_SP.PV        POZIOM W K3/3 - SETPOINT
DR2.LC0204OUT.PV        POZIOM W K3/3 (OUT)
DR2.LC0204SP.PV          POZIOM W K3/3 (SP)
DR2.LC0205.PV              POZIOM W Z-2 BENZYNA
DR2.LC0205_BS_GAIN.PVPOZIOM W Z-2 BENZYNA - P_TAG
DR2.LC0205_BS_RESET.PVPOZIOM W Z-2 BENZYNA - I_TAG
DR2.LC0205_OP.PV        POZIOM W Z-2 BENZYNA - CONTROL OUTPUT
DR2.LC0205_OUT_MODE.PVPOZIOM W Z-2 BENZYNA - MODE_TAG
DR2.LC0205_PREACTIM.PVPOZIOM W Z-2 BENZYNA - D_TAG
DR2.LC0205_SP.PV        POZIOM W Z-2 BENZYNA - SETPOINT
DR2.LC0209.PV              K-7/1
DR2.LC0209_BS_GAIN.PVK-7/1 - P_TAG
DR2.LC0209_BS_RESET.PVK-7/1 - I_TAG
DR2.LC0209_OP.PV        K-7/1 - CONTROL OUTPUT
DR2.LC0209_OUT_MODE.PVK-7/1 - MODE_TAG
DR2.LC0209_PREACTIM.PVK-7/1 - D_TAG
DR2.LC0209_SP.PV        K-7/1 - SETPOINT
DR2.LC0210.PV              K-7/2
DR2.LC0210_BS_GAIN.PVK-7/2 - P_TAG
DR2.LC0210_BS_RESET.PVK-7/2 - I_TAG
DR2.LC0210_OP.PV        K-7/2 - CONTROL OUTPUT
DR2.LC0210_OUT_MODE.PVK-7/2 - MODE_TAG
DR2.LC0210_PREACTIM.PVK-7/2 - D_TAG
DR2.LC0210_SP.PV        K-7/2 - SETPOINT
DR2.LC0210OUT.PV        POZIOM W K7/2 (OUT)
DR2.LC0210SP.PV          POZIOM W K7/2 (SP)
DR2.LC0301.PV              ZLOZE 8 KOL. K-5
DR2.LC0301_BS_GAIN.PVZLOZE 8 KOL. K-5 - P_TAG
DR2.LC0301_BS_RESET.PVZLOZE 8 KOL. K-5 - I_TAG
DR2.LC0301_OP.PV        ZLOZE 8 KOL. K-5 - CONTROL OUTPUT
DR2.LC0301_OUT_MODE.PVZLOZE 8 KOL. K-5 - MODE_TAG
DR2.LC0301_PREACTIM.PVZLOZE 8 KOL. K-5 - D_TAG
DR2.LC0301_SP.PV        ZLOZE 8 KOL. K-5 - SETPOINT
DR2.LC0302.PV              KUB.K-5
DR2.LC0302_BS_GAIN.PVKUB.K-5 - P_TAG
DR2.LC0302_BS_RESET.PVKUB.K-5 - I_TAG
DR2.LC0302_OP.PV        KUB.K-5 - CONTROL OUTPUT
DR2.LC0302_OUT_MODE.PVKUB.K-5 - MODE_TAG
DR2.LC0302_PREACTIM.PVKUB.K-5 - D_TAG
DR2.LC0302_SP.PV        KUB.K-5 - SETPOINT
DR2.LC0303.PV              ZLOZE 1 KOL. K-5
DR2.LC0303_BS_GAIN.PVZLOZE 1 KOL. K-5 - P_TAG
DR2.LC0303_BS_RESET.PVZLOZE 1 KOL. K-5 - I_TAG
DR2.LC0303_OP.PV        ZLOZE 1 KOL. K-5 - CONTROL OUTPUT
DR2.LC0303_OUT_MODE.PVZLOZE 1 KOL. K-5 - MODE_TAG
DR2.LC0303_PREACTIM.PVZLOZE 1 KOL. K-5 - D_TAG
DR2.LC0303_SP.PV        ZLOZE 1 KOL. K-5 - SETPOINT
DR2.LC0310.PV               K12/1
DR2.LC0310_BS_GAIN.PV K12/1 - P_TAG
DR2.LC0310_BS_RESET.PV K12/1 - I_TAG
DR2.LC0310_OP.PV         K12/1 - CONTROL OUTPUT
DR2.LC0310_OUT_MODE.PV K12/1 - MODE_TAG
DR2.LC0310_PREACTIM.PV K12/1 - D_TAG
DR2.LC0310_SP.PV         K12/1 - SETPOINT
DR2.LC0311.PV               K12/2
DR2.LC0311_BS_GAIN.PV K12/2 - P_TAG
DR2.LC0311_BS_RESET.PV K12/2 - I_TAG
DR2.LC0311_OP.PV         K12/2 - CONTROL OUTPUT
DR2.LC0311_OUT_MODE.PV K12/2 - MODE_TAG
DR2.LC0311_PREACTIM.PV K12/2 - D_TAG
DR2.LC0311_SP.PV         K12/2 - SETPOINT
DR2.LC0312.PV               K12/3
DR2.LC0312_BS_GAIN.PV K12/3 - P_TAG
DR2.LC0312_BS_RESET.PV K12/3 - I_TAG
DR2.LC0312_OP.PV         K12/3 - CONTROL OUTPUT
DR2.LC0312_OUT_MODE.PV K12/3 - MODE_TAG
DR2.LC0312_PREACTIM.PV K12/3 - D_TAG
DR2.LC0312_SP.PV         K12/3 - SETPOINT
DR2.LC0313.PV               K12/4
DR2.LC0313_BS_GAIN.PV K12/4 - P_TAG
DR2.LC0313_BS_RESET.PV K12/4 - I_TAG
DR2.LC0313_OP.PV         K12/4 - CONTROL OUTPUT
DR2.LC0313_OUT_MODE.PV K12/4 - MODE_TAG
DR2.LC0313_PREACTIM.PV K12/4 - D_TAG
DR2.LC0313_SP.PV         K12/4 - SETPOINT
DR2.LC0316.PV               Z-19 KONDENSAT
DR2.LC0316_BS_GAIN.PV Z-19 KONDENSAT - P_TAG
DR2.LC0316_BS_RESET.PV Z-19 KONDENSAT - I_TAG
DR2.LC0316_OP.PV         Z-19 KONDENSAT - CONTROL OUTPUT
DR2.LC0316_OUT_MODE.PV Z-19 KONDENSAT - MODE_TAG
DR2.LC0316_PREACTIM.PV Z-19 KONDENSAT - D_TAG
DR2.LC0316_SP.PV         Z-19 KONDENSAT - SETPOINT
DR2.LC0317.PV               Z-19 SLPY
DR2.LC0317_BS_GAIN.PV Z-19 SLPY - P_TAG
DR2.LC0317_BS_RESET.PV Z-19 SLPY - I_TAG
DR2.LC0317_OP.PV         Z-19 SLPY - CONTROL OUTPUT
DR2.LC0317_OUT_MODE.PV Z-19 SLPY - MODE_TAG
DR2.LC0317_PREACTIM.PV Z-19 SLPY - D_TAG
DR2.LC0317_SP.PV         Z-19 SLPY - SETPOINT
DR2.LC0441.PV              REBO RK-4/B
DR2.LC0441_BS_GAIN.PVREBO RK-4/B - P_TAG
DR2.LC0441_BS_RESET.PVREBO RK-4/B - I_TAG
DR2.LC0441_OP.PV        REBO RK-4/B - CONTROL OUTPUT
DR2.LC0441_OUT_MODE.PVREBO RK-4/B - MODE_TAG
DR2.LC0441_PREACTIM.PVREBO RK-4/B - D_TAG
DR2.LC0441_SP.PV        REBO RK-4/B - SETPOINT
DR2.LC0441OUT.PV        RK-4A VALVE OUT
DR2.LC0442.PV              REBO RK-4/A
DR2.LC0442_BS_GAIN.PVREBO RK-4/A - P_TAG
DR2.LC0442_BS_RESET.PVREBO RK-4/A - I_TAG
DR2.LC0442_OP.PV        REBO RK-4/A - CONTROL OUTPUT
DR2.LC0442_OUT_MODE.PVREBO RK-4/A - MODE_TAG
DR2.LC0442_PREACTIM.PVREBO RK-4/A - D_TAG
DR2.LC0442_SP.PV        REBO RK-4/A - SETPOINT
DR2.LC0442OUT.PV        RK-4B VALVE OUT
DR2.LC0443.PV              POZIOM W Z-3
DR2.LC0443_BS_GAIN.PVPOZIOM W Z-3 - P_TAG
DR2.LC0443_BS_RESET.PVPOZIOM W Z-3 - I_TAG
DR2.LC0443_OP.PV        POZIOM W Z-3 - CONTROL OUTPUT
DR2.LC0443_OUT_MODE.PVPOZIOM W Z-3 - MODE_TAG
DR2.LC0443_PREACTIM.PVPOZIOM W Z-3 - D_TAG
DR2.LC0443_SP.PV        POZIOM W Z-3 - SETPOINT
DR2.LC0481.PV              POZIOM RK-8
DR2.LC0481_BS_GAIN.PVPOZIOM RK-8 - P_TAG
DR2.LC0481_BS_RESET.PVPOZIOM RK-8 - I_TAG
DR2.LC0481_OP.PV        POZIOM RK-8 - CONTROL OUTPUT
DR2.LC0481_OUT_MODE.PVPOZIOM RK-8 - MODE_TAG
DR2.LC0481_PREACTIM.PVPOZIOM RK-8 - D_TAG
DR2.LC0481_SP.PV        POZIOM RK-8 - SETPOINT
DR2.LC0481OUT.PV        ZAWOR NA R-23
DR2.LC0483.PV              POZIOM W Z-17
DR2.LC0483_BS_GAIN.PVPOZIOM W Z-17 - P_TAG
DR2.LC0483_BS_RESET.PVPOZIOM W Z-17 - I_TAG
DR2.LC0483_OP.PV        POZIOM W Z-17 - CONTROL OUTPUT
DR2.LC0483_OUT_MODE.PVPOZIOM W Z-17 - MODE_TAG
DR2.LC0483_PREACTIM.PVPOZIOM W Z-17 - D_TAG
DR2.LC0483_SP.PV        POZIOM W Z-17 - SETPOINT
DR2.LC0501.PV              Z-25
DR2.LC0501_BS_GAIN.PVZ-25 - P_TAG
DR2.LC0501_BS_RESET.PVZ-25 - I_TAG
DR2.LC0501_OP.PV        Z-25 - CONTROL OUTPUT
DR2.LC0501_OUT_MODE.PVZ-25 - MODE_TAG
DR2.LC0501_PREACTIM.PVZ-25 - D_TAG
DR2.LC0501_SP.PV        Z-25 - SETPOINT
DR2.LC0504.PV               Z-6
DR2.LC0504_BS_GAIN.PV Z-6 - P_TAG
DR2.LC0504_BS_RESET.PV Z-6 - I_TAG
DR2.LC0504_OP.PV         Z-6 - CONTROL OUTPUT
DR2.LC0504_OUT_MODE.PV Z-6 - MODE_TAG
DR2.LC0504_PREACTIM.PV Z-6 - D_TAG
DR2.LC0504_SP.PV         Z-6 - SETPOINT
DR2.LC0505.PV               Z-6
DR2.LC0505_BS_GAIN.PV Z-6 - P_TAG
DR2.LC0505_BS_RESET.PV Z-6 - I_TAG
DR2.LC0505_OP.PV         Z-6 - CONTROL OUTPUT
DR2.LC0505_OUT_MODE.PV Z-6 - MODE_TAG
DR2.LC0505_PREACTIM.PV Z-6 - D_TAG
DR2.LC0505_SP.PV         Z-6 - SETPOINT
DR2.LC0507.PV               Z-5
DR2.LC0507_BS_GAIN.PV Z-5 - P_TAG
DR2.LC0507_BS_RESET.PV Z-5 - I_TAG
DR2.LC0507_OP.PV         Z-5 - CONTROL OUTPUT
DR2.LC0507_OUT_MODE.PV Z-5 - MODE_TAG
DR2.LC0507_PREACTIM.PV Z-5 - D_TAG
DR2.LC0507_SP.PV         Z-5 - SETPOINT
DR2.LC0550.PV              ODW.OD-1
DR2.LC0550_BS_GAIN.PVODW.OD-1 - P_TAG
DR2.LC0550_BS_RESET.PVODW.OD-1 - I_TAG
DR2.LC0550_OP.PV        ODW.OD-1 - CONTROL OUTPUT
DR2.LC0550_OUT_MODE.PVODW.OD-1 - MODE_TAG
DR2.LC0550_PREACTIM.PVODW.OD-1 - D_TAG
DR2.LC0550_SP.PV        ODW.OD-1 - SETPOINT
DR2.LC0552.PV              Z-28
DR2.LC0552_BS_GAIN.PVZ-28 - P_TAG
DR2.LC0552_BS_RESET.PVZ-28 - I_TAG
DR2.LC0552_OP.PV        Z-28 - CONTROL OUTPUT
DR2.LC0552_OUT_MODE.PVZ-28 - MODE_TAG
DR2.LC0552_PREACTIM.PVZ-28 - D_TAG
DR2.LC0552_SP.PV        Z-28 - SETPOINT
DR2.LC0580.PV              Z-27
DR2.LC0580_BS_GAIN.PVZ-27 - P_TAG
DR2.LC0580_BS_RESET.PVZ-27 - I_TAG
DR2.LC0580_OP.PV        Z-27 - CONTROL OUTPUT
DR2.LC0580_OUT_MODE.PVZ-27 - MODE_TAG
DR2.LC0580_PREACTIM.PVZ-27 - D_TAG
DR2.LC0580_SP.PV        Z-27 - SETPOINT
DR2.LC0582.PV              ROZ.Z-32
DR2.LC0582_BS_GAIN.PVROZ.Z-32 - P_TAG
DR2.LC0582_BS_RESET.PVROZ.Z-32 - I_TAG
DR2.LC0582_OP.PV        ROZ.Z-32 - CONTROL OUTPUT
DR2.LC0582_OUT_MODE.PVROZ.Z-32 - MODE_TAG
DR2.LC0582_PREACTIM.PVROZ.Z-32 - D_TAG
DR2.LC0582_SP.PV        ROZ.Z-32 - SETPOINT
DR2.LC0592.PV              SP-1
DR2.LC0592_BS_GAIN.PVSP-1 - P_TAG
DR2.LC0592_BS_RESET.PVSP-1 - I_TAG
DR2.LC0592_OP.PV        SP-1 - CONTROL OUTPUT
DR2.LC0592_OUT_MODE.PVSP-1 - MODE_TAG
DR2.LC0592_PREACTIM.PVSP-1 - D_TAG
DR2.LC0592_SP.PV        SP-1 - SETPOINT
DR2.LC0603.PV              Z7B
DR2.LC0603_BS_GAIN.PVZ7B - P_TAG
DR2.LC0603_BS_RESET.PVZ7B - I_TAG
DR2.LC0603_OP.PV        Z7B - CONTROL OUTPUT
DR2.LC0603_OUT_MODE.PVZ7B - MODE_TAG
DR2.LC0603_PREACTIM.PVZ7B - D_TAG
DR2.LC0603_SP.PV        Z7B - SETPOINT
DR2.LC0608.PV              R23 W Z-13
DR2.LC0608_BS_GAIN.PVR23 W Z-13 - P_TAG
DR2.LC0608_BS_RESET.PVR23 W Z-13 - I_TAG
DR2.LC0608_OP.PV        R23 W Z-13 - CONTROL OUTPUT
DR2.LC0608_OUT_MODE.PVR23 W Z-13 - MODE_TAG
DR2.LC0608_PREACTIM.PVR23 W Z-13 - D_TAG
DR2.LC0608_SP.PV        R23 W Z-13 - SETPOINT
DR2.LC0618.PV              Z-29A
DR2.LC0618_BS_GAIN.PVZ-29A - P_TAG
DR2.LC0618_BS_RESET.PVZ-29A - I_TAG
